Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",NE,EBA,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",NE,nReglementiert,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",GE,abt-total,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",GE,EFZ,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",GE,EBA,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",GE,nReglementiert,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",JU,abt-total,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",JU,EFZ,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",JU,EBA,0,0,0,0,0,0,0,0,0
"Reisebüros, Fremdenverkehrgewerbe und Freizeitindustrie",JU,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,,abt-total,0,0,0,0,0,0,0,0,0
Sport,,EFZ,0,0,0,0,0,0,0,0,0
Sport,,EBA,0,0,0,0,0,0,0,0,0
Sport,,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,ZH,abt-total,0,0,0,0,0,0,0,0,0
Sport,ZH,EFZ,0,0,0,0,0,0,0,0,0
Sport,ZH,EBA,0,0,0,0,0,0,0,0,0
Sport,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,BE,abt-total,0,0,0,0,0,0,0,0,0
Sport,BE,EFZ,0,0,0,0,0,0,0,0,0
Sport,BE,EBA,0,0,0,0,0,0,0,0,0
Sport,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,LU,abt-total,0,0,0,0,0,0,0,0,0
Sport,LU,EFZ,0,0,0,0,0,0,0,0,0
Sport,LU,EBA,0,0,0,0,0,0,0,0,0
Sport,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,UR,abt-total,0,0,0,0,0,0,0,0,0
Sport,UR,EFZ,0,0,0,0,0,0,0,0,0
Sport,UR,EBA,0,0,0,0,0,0,0,0,0
Sport,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SZ,abt-total,0,0,0,0,0,0,0,0,0
Sport,SZ,EFZ,0,0,0,0,0,0,0,0,0
Sport,SZ,EBA,0,0,0,0,0,0,0,0,0
Sport,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,OW,abt-total,0,0,0,0,0,0,0,0,0
Sport,OW,EFZ,0,0,0,0,0,0,0,0,0
Sport,OW,EBA,0,0,0,0,0,0,0,0,0
Sport,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,NW,abt-total,0,0,0,0,0,0,0,0,0
Sport,NW,EFZ,0,0,0,0,0,0,0,0,0
Sport,NW,EBA,0,0,0,0,0,0,0,0,0
Sport,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GL,abt-total,0,0,0,0,0,0,0,0,0
Sport,GL,EFZ,0,0,0,0,0,0,0,0,0
Sport,GL,EBA,0,0,0,0,0,0,0,0,0
Sport,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,ZG,abt-total,0,0,0,0,0,0,0,0,0
Sport,ZG,EFZ,0,0,0,0,0,0,0,0,0
Sport,ZG,EBA,0,0,0,0,0,0,0,0,0
Sport,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,FR,abt-total,0,0,0,0,0,0,0,0,0
Sport,FR,EFZ,0,0,0,0,0,0,0,0,0
Sport,FR,EBA,0,0,0,0,0,0,0,0,0
Sport,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SO,abt-total,0,0,0,0,0,0,0,0,0
Sport,SO,EFZ,0,0,0,0,0,0,0,0,0
Sport,SO,EBA,0,0,0,0,0,0,0,0,0
Sport,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,BS,abt-total,0,0,0,0,0,0,0,0,0
Sport,BS,EFZ,0,0,0,0,0,0,0,0,0
Sport,BS,EBA,0,0,0,0,0,0,0,0,0
Sport,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,BL,abt-total,0,0,0,0,0,0,0,0,0
Sport,BL,EFZ,0,0,0,0,0,0,0,0,0
Sport,BL,EBA,0,0,0,0,0,0,0,0,0
Sport,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SH,abt-total,0,0,0,0,0,0,0,0,0
Sport,SH,EFZ,0,0,0,0,0,0,0,0,0
Sport,SH,EBA,0,0,0,0,0,0,0,0,0
Sport,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,AR,abt-total,0,0,0,0,0,0,0,0,0
Sport,AR,EFZ,0,0,0,0,0,0,0,0,0
Sport,AR,EBA,0,0,0,0,0,0,0,0,0
Sport,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,AI,abt-total,0,0,0,0,0,0,0,0,0
Sport,AI,EFZ,0,0,0,0,0,0,0,0,0
Sport,AI,EBA,0,0,0,0,0,0,0,0,0
Sport,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SG,abt-total,0,0,0,0,0,0,0,0,0
Sport,SG,EFZ,0,0,0,0,0,0,0,0,0
Sport,SG,EBA,0,0,0,0,0,0,0,0,0
Sport,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GR,abt-total,0,0,0,0,0,0,0,0,0
Sport,GR,EFZ,0,0,0,0,0,0,0,0,0
Sport,GR,EBA,0,0,0,0,0,0,0,0,0
Sport,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,AG,abt-total,0,0,0,0,0,0,0,0,0
Sport,AG,EFZ,0,0,0,0,0,0,0,0,0
Sport,AG,EBA,0,0,0,0,0,0,0,0,0
Sport,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,TG,abt-total,0,0,0,0,0,0,0,0,0
Sport,TG,EFZ,0,0,0,0,0,0,0,0,0
Sport,TG,EBA,0,0,0,0,0,0,0,0,0
Sport,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,TI,abt-total,0,0,0,0,0,0,0,0,0
Sport,TI,EFZ,0,0,0,0,0,0,0,0,0
Sport,TI,EBA,0,0,0,0,0,0,0,0,0
Sport,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,VD,abt-total,0,0,0,0,0,0,0,0,0
Sport,VD,EFZ,0,0,0,0,0,0,0,0,0
Sport,VD,EBA,0,0,0,0,0,0,0,0,0
Sport,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,VS,abt-total,0,0,0,0,0,0,0,0,0
Sport,VS,EFZ,0,0,0,0,0,0,0,0,0
Sport,VS,EBA,0,0,0,0,0,0,0,0,0
Sport,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,NE,abt-total,0,0,0,0,0,0,0,0,0
Sport,NE,EFZ,0,0,0,0,0,0,0,0,0
Sport,NE,EBA,0,0,0,0,0,0,0,0,0
Sport,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GE,abt-total,0,0,0,0,0,0,0,0,0
Sport,GE,EFZ,0,0,0,0,0,0,0,0,0
Sport,GE,EBA,0,0,0,0,0,0,0,0,0
Sport,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,JU,abt-total,0,0,0,0,0,0,0,0,0
Sport,JU,EFZ,0,0,0,0,0,0,0,0,0
Sport,JU,EBA,0,0,0,0,0,0,0,0,0
Sport,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,,abt-total,1619,52,1567,879,5,874,740,47,693
Hauswirtschaftliche Dienste,,EFZ,1381,25,1356,866,3,863,515,22,493
Hauswirtschaftliche Dienste,,EBA,238,27,211,13,2,11,225,25,200
Hauswirtschaftliche Dienste,,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,ZH,abt-total,344,0,344,232,0,232,112,0,112
Hauswirtschaftliche Dienste,ZH,EFZ,302,0,302,230,0,230,72,0,72
Hauswirtschaftliche Dienste,ZH,EBA,42,0,42,2,0,2,40,0,40
Hauswirtschaftliche Dienste,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BE,abt-total,207,0,207,101,0,101,106,0,106
Hauswirtschaftliche Dienste,BE,EFZ,173,0,173,99,0,99,74,0,74
Hauswirtschaftliche Dienste,BE,EBA,34,0,34,2,0,2,32,0,32
Hauswirtschaftliche Dienste,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,LU,abt-total,78,0,78,43,0,43,35,0,35
Hauswirtschaftliche Dienste,LU,EFZ,74,0,74,43,0,43,31,0,31
Hauswirtschaftliche Dienste,LU,EBA,4,0,4,0,0,0,4,0,4
Hauswirtschaftliche Dienste,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,UR,abt-total,7,0,7,2,0,2,5,0,5
Hauswirtschaftliche Dienste,UR,EFZ,7,0,7,2,0,2,5,0,5
Hauswirtschaftliche Dienste,UR,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SZ,abt-total,32,0,32,20,0,20,12,0,12
Hauswirtschaftliche Dienste,SZ,EFZ,29,0,29,20,0,20,9,0,9
Hauswirtschaftliche Dienste,SZ,EBA,3,0,3,0,0,0,3,0,3
Hauswirtschaftliche Dienste,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,OW,abt-total,9,0,9,4,0,4,5,0,5
Hauswirtschaftliche Dienste,OW,EFZ,8,0,8,4,0,4,4,0,4
Hauswirtschaftliche Dienste,OW,EBA,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NW,abt-total,8,0,8,4,0,4,4,0,4
Hauswirtschaftliche Dienste,NW,EFZ,8,0,8,4,0,4,4,0,4
Hauswirtschaftliche Dienste,NW,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GL,abt-total,9,0,9,6,0,6,3,0,3
Hauswirtschaftliche Dienste,GL,EFZ,8,0,8,6,0,6,2,0,2
Hauswirtschaftliche Dienste,GL,EBA,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,ZG,abt-total,35,0,35,15,0,15,20,0,20
Hauswirtschaftliche Dienste,ZG,EFZ,28,0,28,15,0,15,13,0,13
Hauswirtschaftliche Dienste,ZG,EBA,7,0,7,0,0,0,7,0,7
Hauswirtschaftliche Dienste,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,FR,abt-total,52,12,40,17,0,17,35,12,23
Hauswirtschaftliche Dienste,FR,EFZ,40,2,38,17,0,17,23,2,21
Hauswirtschaftliche Dienste,FR,EBA,12,10,2,0,0,0,12,10,2
Hauswirtschaftliche Dienste,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SO,abt-total,49,0,49,24,0,24,25,0,25
Hauswirtschaftliche Dienste,SO,EFZ,38,0,38,24,0,24,14,0,14
Hauswirtschaftliche Dienste,SO,EBA,11,0,11,0,0,0,11,0,11
Hauswirtschaftliche Dienste,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BS,abt-total,36,0,36,21,0,21,15,0,15
Hauswirtschaftliche Dienste,BS,EFZ,24,0,24,19,0,19,5,0,5
Hauswirtschaftliche Dienste,BS,EBA,12,0,12,2,0,2,10,0,10
Hauswirtschaftliche Dienste,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BL,abt-total,42,0,42,27,0,27,15,0,15
Hauswirtschaftliche Dienste,BL,EFZ,41,0,41,27,0,27,14,0,14
Hauswirtschaftliche Dienste,BL,EBA,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SH,abt-total,29,0,29,18,0,18,11,0,11
Hauswirtschaftliche Dienste,SH,EFZ,26,0,26,18,0,18,8,0,8
Hauswirtschaftliche Dienste,SH,EBA,3,0,3,0,0,0,3,0,3
Hauswirtschaftliche Dienste,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AR,abt-total,19,0,19,3,0,3,16,0,16
Hauswirtschaftliche Dienste,AR,EFZ,16,0,16,3,0,3,13,0,13
Hauswirtschaftliche Dienste,AR,EBA,3,0,3,0,0,0,3,0,3
Hauswirtschaftliche Dienste,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AI,abt-total,2,0,2,0,0,0,2,0,2
Hauswirtschaftliche Dienste,AI,EFZ,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,AI,EBA,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SG,abt-total,90,0,90,39,0,39,51,0,51
Hauswirtschaftliche Dienste,SG,EFZ,67,0,67,38,0,38,29,0,29
Hauswirtschaftliche Dienste,SG,EBA,23,0,23,1,0,1,22,0,22
Hauswirtschaftliche Dienste,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GR,abt-total,39,0,39,16,0,16,23,0,23
Hauswirtschaftliche Dienste,GR,EFZ,32,0,32,16,0,16,16,0,16
Hauswirtschaftliche Dienste,GR,EBA,7,0,7,0,0,0,7,0,7
Hauswirtschaftliche Dienste,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AG,abt-total,123,0,123,80,0,80,43,0,43
Hauswirtschaftliche Dienste,AG,EFZ,119,0,119,80,0,80,39,0,39
Hauswirtschaftliche Dienste,AG,EBA,4,0,4,0,0,0,4,0,4
Hauswirtschaftliche Dienste,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,TG,abt-total,69,0,69,38,0,38,31,0,31
Hauswirtschaftliche Dienste,TG,EFZ,64,0,64,38,0,38,26,0,26
Hauswirtschaftliche Dienste,TG,EBA,5,0,5,0,0,0,5,0,5
Hauswirtschaftliche Dienste,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,TI,abt-total,35,0,35,9,0,9,26,0,26
Hauswirtschaftliche Dienste,TI,EFZ,22,0,22,9,0,9,13,0,13
Hauswirtschaftliche Dienste,TI,EBA,13,0,13,0,0,0,13,0,13
Hauswirtschaftliche Dienste,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,VD,abt-total,168,0,168,100,0,100,68,0,68
Hauswirtschaftliche Dienste,VD,EFZ,152,0,152,96,0,96,56,0,56
Hauswirtschaftliche Dienste,VD,EBA,16,0,16,4,0,4,12,0,12
Hauswirtschaftliche Dienste,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,VS,abt-total,57,26,31,22,2,20,35,24,11
Hauswirtschaftliche Dienste,VS,EFZ,41,15,26,22,2,20,19,13,6
Hauswirtschaftliche Dienste,VS,EBA,16,11,5,0,0,0,16,11,5
Hauswirtschaftliche Dienste,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NE,abt-total,24,0,24,11,0,11,13,0,13
Hauswirtschaftliche Dienste,NE,EFZ,22,0,22,11,0,11,11,0,11
Hauswirtschaftliche Dienste,NE,EBA,2,0,2,0,0,0,2,0,2
Hauswirtschaftliche Dienste,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GE,abt-total,29,0,29,17,0,17,12,0,12
Hauswirtschaftliche Dienste,GE,EFZ,20,0,20,17,0,17,3,0,3
Hauswirtschaftliche Dienste,GE,EBA,9,0,9,0,0,0,9,0,9
Hauswirtschaftliche Dienste,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,JU,abt-total,27,14,13,10,3,7,17,11,6
Hauswirtschaftliche Dienste,JU,EFZ,19,8,11,8,1,7,11,7,4
Hauswirtschaftliche Dienste,JU,EBA,8,6,2,2,2,0,6,4,2
Hauswirtschaftliche Dienste,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,,abt-total,1756,111,1645,132,12,120,1624,99,1525
Coiffeurgewerbe und Schönheitspflege,,EFZ,1645,0,1645,120,0,120,1525,0,1525
Coiffeurgewerbe und Schönheitspflege,,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,,nReglementiert,111,111,0,12,12,0,99,99,0
Coiffeurgewerbe und Schönheitspflege,ZH,abt-total,296,15,281,39,1,38,257,14,243
Coiffeurgewerbe und Schönheitspflege,ZH,EFZ,281,0,281,38,0,38,243,0,243
Coiffeurgewerbe und Schönheitspflege,ZH,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZH,nReglementiert,15,15,0,1,1,0,14,14,0
Coiffeurgewerbe und Schönheitspflege,BE,abt-total,188,0,188,8,0,8,180,0,180
Coiffeurgewerbe und Schönheitspflege,BE,EFZ,188,0,188,8,0,8,180,0,180
Coiffeurgewerbe und Schönheitspflege,BE,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,LU,abt-total,90,6,84,5,0,5,85,6,79
Coiffeurgewerbe und Schönheitspflege,LU,EFZ,84,0,84,5,0,5,79,0,79
Coiffeurgewerbe und Schönheitspflege,LU,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,LU,nReglementiert,6,6,0,0,0,0,6,6,0
Coiffeurgewerbe und Schönheitspflege,UR,abt-total,5,0,5,0,0,0,5,0,5
Coiffeurgewerbe und Schönheitspflege,UR,EFZ,5,0,5,0,0,0,5,0,5
Coiffeurgewerbe und Schönheitspflege,UR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SZ,abt-total,21,0,21,0,0,0,21,0,21
Coiffeurgewerbe und Schönheitspflege,SZ,EFZ,21,0,21,0,0,0,21,0,21
Coiffeurgewerbe und Schönheitspflege,SZ,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,OW,abt-total,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Schönheitspflege,OW,EFZ,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Schönheitspflege,OW,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NW,abt-total,7,0,7,0,0,0,7,0,7
Coiffeurgewerbe und Schönheitspflege,NW,EFZ,7,0,7,0,0,0,7,0,7
Coiffeurgewerbe und Schönheitspflege,NW,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GL,abt-total,13,0,13,2,0,2,11,0,11
Coiffeurgewerbe und Schönheitspflege,GL,EFZ,13,0,13,2,0,2,11,0,11
Coiffeurgewerbe und Schönheitspflege,GL,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZG,abt-total,22,0,22,3,0,3,19,0,19
Coiffeurgewerbe und Schönheitspflege,ZG,EFZ,22,0,22,3,0,3,19,0,19
Coiffeurgewerbe und Schönheitspflege,ZG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,FR,abt-total,56,5,51,2,0,2,54,5,49
Coiffeurgewerbe und Schönheitspflege,FR,EFZ,51,0,51,2,0,2,49,0,49
Coiffeurgewerbe und Schönheitspflege,FR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,FR,nReglementiert,5,5,0,0,0,0,5,5,0
Coiffeurgewerbe und Schönheitspflege,SO,abt-total,35,0,35,0,0,0,35,0,35
Coiffeurgewerbe und Schönheitspflege,SO,EFZ,35,0,35,0,0,0,35,0,35
Coiffeurgewerbe und Schönheitspflege,SO,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BS,abt-total,56,13,43,7,3,4,49,10,39
Coiffeurgewerbe und Schönheitspflege,BS,EFZ,43,0,43,4,0,4,39,0,39
Coiffeurgewerbe und Schönheitspflege,BS,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BS,nReglementiert,13,13,0,3,3,0,10,10,0
Coiffeurgewerbe und Schönheitspflege,BL,abt-total,27,0,27,3,0,3,24,0,24
Coiffeurgewerbe und Schönheitspflege,BL,EFZ,27,0,27,3,0,3,24,0,24
Coiffeurgewerbe und Schönheitspflege,BL,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SH,abt-total,30,0,30,4,0,4,26,0,26
Coiffeurgewerbe und Schönheitspflege,SH,EFZ,30,0,30,4,0,4,26,0,26
Coiffeurgewerbe und Schönheitspflege,SH,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AR,abt-total,9,0,9,0,0,0,9,0,9
Coiffeurgewerbe und Schönheitspflege,AR,EFZ,9,0,9,0,0,0,9,0,9
Coiffeurgewerbe und Schönheitspflege,AR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AI,abt-total,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Schönheitspflege,AI,EFZ,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Schönheitspflege,AI,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SG,abt-total,157,0,157,9,0,9,148,0,148
Coiffeurgewerbe und Schönheitspflege,SG,EFZ,157,0,157,9,0,9,148,0,148
Coiffeurgewerbe und Schönheitspflege,SG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GR,abt-total,51,0,51,3,0,3,48,0,48
Coiffeurgewerbe und Schönheitspflege,GR,EFZ,51,0,51,3,0,3,48,0,48
Coiffeurgewerbe und Schönheitspflege,GR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AG,abt-total,139,0,139,5,0,5,134,0,134
Coiffeurgewerbe und Schönheitspflege,AG,EFZ,139,0,139,5,0,5,134,0,134
Coiffeurgewerbe und Schönheitspflege,AG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TG,abt-total,42,0,42,2,0,2,40,0,40
Coiffeurgewerbe und Schönheitspflege,TG,EFZ,42,0,42,2,0,2,40,0,40
Coiffeurgewerbe und Schönheitspflege,TG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TI,abt-total,71,0,71,8,0,8,63,0,63
Coiffeurgewerbe und Schönheitspflege,TI,EFZ,71,0,71,8,0,8,63,0,63
Coiffeurgewerbe und Schönheitspflege,TI,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VD,abt-total,175,14,161,10,1,9,165,13,152
Coiffeurgewerbe und Schönheitspflege,VD,EFZ,161,0,161,9,0,9,152,0,152
Coiffeurgewerbe und Schönheitspflege,VD,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VD,nReglementiert,14,14,0,1,1,0,13,13,0
Coiffeurgewerbe und Schönheitspflege,VS,abt-total,73,0,73,5,0,5,68,0,68
Coiffeurgewerbe und Schönheitspflege,VS,EFZ,73,0,73,5,0,5,68,0,68
Coiffeurgewerbe und Schönheitspflege,VS,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NE,abt-total,59,0,59,5,0,5,54,0,54
Coiffeurgewerbe und Schönheitspflege,NE,EFZ,59,0,59,5,0,5,54,0,54
Coiffeurgewerbe und Schönheitspflege,NE,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GE,abt-total,112,58,54,12,7,5,100,51,49
Coiffeurgewerbe und Schönheitspflege,GE,EFZ,54,0,54,5,0,5,49,0,49
Coiffeurgewerbe und Schönheitspflege,GE,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GE,nReglementiert,58,58,0,7,7,0,51,51,0
Coiffeurgewerbe und Schönheitspflege,JU,abt-total,18,0,18,0,0,0,18,0,18
Coiffeurgewerbe und Schönheitspflege,JU,EFZ,18,0,18,0,0,0,18,0,18
Coiffeurgewerbe und Schönheitspflege,JU,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,,abt-total,421,0,421,287,0,287,134,0,134
Verkehrsdienstleistungen,,EFZ,292,0,292,260,0,260,32,0,32
Verkehrsdienstleistungen,,EBA,2,0,2,2,0,2,0,0,0
Verkehrsdienstleistungen,,nReglementiert,127,0,127,25,0,25,102,0,102
Verkehrsdienstleistungen,ZH,abt-total,27,0,27,25,0,25,2,0,2
Verkehrsdienstleistungen,ZH,EFZ,27,0,27,25,0,25,2,0,2
Verkehrsdienstleistungen,ZH,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
