Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Sport,AI,EBA,0,0,0,0,0,0,0,0,0
Sport,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SG,abt-total,2,0,2,1,0,1,1,0,1
Sport,SG,EFZ,2,0,2,1,0,1,1,0,1
Sport,SG,EBA,0,0,0,0,0,0,0,0,0
Sport,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GR,abt-total,0,0,0,0,0,0,0,0,0
Sport,GR,EFZ,0,0,0,0,0,0,0,0,0
Sport,GR,EBA,0,0,0,0,0,0,0,0,0
Sport,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,AG,abt-total,2,0,2,2,0,2,0,0,0
Sport,AG,EFZ,2,0,2,2,0,2,0,0,0
Sport,AG,EBA,0,0,0,0,0,0,0,0,0
Sport,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,TG,abt-total,0,0,0,0,0,0,0,0,0
Sport,TG,EFZ,0,0,0,0,0,0,0,0,0
Sport,TG,EBA,0,0,0,0,0,0,0,0,0
Sport,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,TI,abt-total,8,0,8,5,0,5,3,0,3
Sport,TI,EFZ,8,0,8,5,0,5,3,0,3
Sport,TI,EBA,0,0,0,0,0,0,0,0,0
Sport,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,VD,abt-total,0,0,0,0,0,0,0,0,0
Sport,VD,EFZ,0,0,0,0,0,0,0,0,0
Sport,VD,EBA,0,0,0,0,0,0,0,0,0
Sport,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,VS,abt-total,0,0,0,0,0,0,0,0,0
Sport,VS,EFZ,0,0,0,0,0,0,0,0,0
Sport,VS,EBA,0,0,0,0,0,0,0,0,0
Sport,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,NE,abt-total,1,0,1,0,0,0,1,0,1
Sport,NE,EFZ,1,0,1,0,0,0,1,0,1
Sport,NE,EBA,0,0,0,0,0,0,0,0,0
Sport,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GE,abt-total,0,0,0,0,0,0,0,0,0
Sport,GE,EFZ,0,0,0,0,0,0,0,0,0
Sport,GE,EBA,0,0,0,0,0,0,0,0,0
Sport,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,JU,abt-total,0,0,0,0,0,0,0,0,0
Sport,JU,EFZ,0,0,0,0,0,0,0,0,0
Sport,JU,EBA,0,0,0,0,0,0,0,0,0
Sport,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,,abt-total,1747,75,1672,960,12,948,787,63,724
Hauswirtschaftliche Dienste,,EFZ,1454,57,1397,909,10,899,545,47,498
Hauswirtschaftliche Dienste,,EBA,293,18,275,51,2,49,242,16,226
Hauswirtschaftliche Dienste,,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,ZH,abt-total,328,4,324,220,3,217,108,1,107
Hauswirtschaftliche Dienste,ZH,EFZ,275,3,272,211,3,208,64,0,64
Hauswirtschaftliche Dienste,ZH,EBA,53,1,52,9,0,9,44,1,43
Hauswirtschaftliche Dienste,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BE,abt-total,207,0,207,108,0,108,99,0,99
Hauswirtschaftliche Dienste,BE,EFZ,176,0,176,101,0,101,75,0,75
Hauswirtschaftliche Dienste,BE,EBA,31,0,31,7,0,7,24,0,24
Hauswirtschaftliche Dienste,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,LU,abt-total,101,0,101,49,0,49,52,0,52
Hauswirtschaftliche Dienste,LU,EFZ,94,0,94,49,0,49,45,0,45
Hauswirtschaftliche Dienste,LU,EBA,7,0,7,0,0,0,7,0,7
Hauswirtschaftliche Dienste,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,UR,abt-total,8,0,8,2,0,2,6,0,6
Hauswirtschaftliche Dienste,UR,EFZ,8,0,8,2,0,2,6,0,6
Hauswirtschaftliche Dienste,UR,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SZ,abt-total,30,0,30,19,0,19,11,0,11
Hauswirtschaftliche Dienste,SZ,EFZ,26,0,26,18,0,18,8,0,8
Hauswirtschaftliche Dienste,SZ,EBA,4,0,4,1,0,1,3,0,3
Hauswirtschaftliche Dienste,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,OW,abt-total,11,0,11,5,0,5,6,0,6
Hauswirtschaftliche Dienste,OW,EFZ,9,0,9,5,0,5,4,0,4
Hauswirtschaftliche Dienste,OW,EBA,2,0,2,0,0,0,2,0,2
Hauswirtschaftliche Dienste,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NW,abt-total,10,0,10,5,0,5,5,0,5
Hauswirtschaftliche Dienste,NW,EFZ,10,0,10,5,0,5,5,0,5
Hauswirtschaftliche Dienste,NW,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GL,abt-total,6,0,6,4,0,4,2,0,2
Hauswirtschaftliche Dienste,GL,EFZ,6,0,6,4,0,4,2,0,2
Hauswirtschaftliche Dienste,GL,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,ZG,abt-total,24,0,24,10,0,10,14,0,14
Hauswirtschaftliche Dienste,ZG,EFZ,16,0,16,10,0,10,6,0,6
Hauswirtschaftliche Dienste,ZG,EBA,8,0,8,0,0,0,8,0,8
Hauswirtschaftliche Dienste,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,FR,abt-total,47,0,47,14,0,14,33,0,33
Hauswirtschaftliche Dienste,FR,EFZ,34,0,34,14,0,14,20,0,20
Hauswirtschaftliche Dienste,FR,EBA,13,0,13,0,0,0,13,0,13
Hauswirtschaftliche Dienste,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SO,abt-total,50,0,50,27,0,27,23,0,23
Hauswirtschaftliche Dienste,SO,EFZ,28,0,28,25,0,25,3,0,3
Hauswirtschaftliche Dienste,SO,EBA,22,0,22,2,0,2,20,0,20
Hauswirtschaftliche Dienste,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BS,abt-total,32,0,32,19,0,19,13,0,13
Hauswirtschaftliche Dienste,BS,EFZ,24,0,24,17,0,17,7,0,7
Hauswirtschaftliche Dienste,BS,EBA,8,0,8,2,0,2,6,0,6
Hauswirtschaftliche Dienste,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BL,abt-total,59,0,59,36,0,36,23,0,23
Hauswirtschaftliche Dienste,BL,EFZ,52,0,52,36,0,36,16,0,16
Hauswirtschaftliche Dienste,BL,EBA,7,0,7,0,0,0,7,0,7
Hauswirtschaftliche Dienste,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SH,abt-total,33,0,33,20,0,20,13,0,13
Hauswirtschaftliche Dienste,SH,EFZ,28,0,28,20,0,20,8,0,8
Hauswirtschaftliche Dienste,SH,EBA,5,0,5,0,0,0,5,0,5
Hauswirtschaftliche Dienste,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AR,abt-total,15,0,15,4,0,4,11,0,11
Hauswirtschaftliche Dienste,AR,EFZ,9,0,9,4,0,4,5,0,5
Hauswirtschaftliche Dienste,AR,EBA,6,0,6,0,0,0,6,0,6
Hauswirtschaftliche Dienste,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AI,abt-total,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,AI,EFZ,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,AI,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SG,abt-total,117,0,117,45,0,45,72,0,72
Hauswirtschaftliche Dienste,SG,EFZ,91,0,91,43,0,43,48,0,48
Hauswirtschaftliche Dienste,SG,EBA,26,0,26,2,0,2,24,0,24
Hauswirtschaftliche Dienste,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GR,abt-total,36,0,36,16,0,16,20,0,20
Hauswirtschaftliche Dienste,GR,EFZ,33,0,33,16,0,16,17,0,17
Hauswirtschaftliche Dienste,GR,EBA,3,0,3,0,0,0,3,0,3
Hauswirtschaftliche Dienste,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AG,abt-total,124,0,124,94,0,94,30,0,30
Hauswirtschaftliche Dienste,AG,EFZ,119,0,119,93,0,93,26,0,26
Hauswirtschaftliche Dienste,AG,EBA,5,0,5,1,0,1,4,0,4
Hauswirtschaftliche Dienste,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,TG,abt-total,59,0,59,29,0,29,30,0,30
Hauswirtschaftliche Dienste,TG,EFZ,52,0,52,28,0,28,24,0,24
Hauswirtschaftliche Dienste,TG,EBA,7,0,7,1,0,1,6,0,6
Hauswirtschaftliche Dienste,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,TI,abt-total,67,0,67,36,0,36,31,0,31
Hauswirtschaftliche Dienste,TI,EFZ,49,0,49,34,0,34,15,0,15
Hauswirtschaftliche Dienste,TI,EBA,18,0,18,2,0,2,16,0,16
Hauswirtschaftliche Dienste,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,VD,abt-total,183,0,183,115,0,115,68,0,68
Hauswirtschaftliche Dienste,VD,EFZ,158,0,158,101,0,101,57,0,57
Hauswirtschaftliche Dienste,VD,EBA,25,0,25,14,0,14,11,0,11
Hauswirtschaftliche Dienste,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,VS,abt-total,67,26,41,26,2,24,41,24,17
Hauswirtschaftliche Dienste,VS,EFZ,46,15,31,24,1,23,22,14,8
Hauswirtschaftliche Dienste,VS,EBA,21,11,10,2,1,1,19,10,9
Hauswirtschaftliche Dienste,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NE,abt-total,32,0,32,13,0,13,19,0,19
Hauswirtschaftliche Dienste,NE,EFZ,29,0,29,13,0,13,16,0,16
Hauswirtschaftliche Dienste,NE,EBA,3,0,3,0,0,0,3,0,3
Hauswirtschaftliche Dienste,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GE,abt-total,71,28,43,34,4,30,37,24,13
Hauswirtschaftliche Dienste,GE,EFZ,61,28,33,28,4,24,33,24,9
Hauswirtschaftliche Dienste,GE,EBA,10,0,10,6,0,6,4,0,4
Hauswirtschaftliche Dienste,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,JU,abt-total,29,17,12,10,3,7,19,14,5
Hauswirtschaftliche Dienste,JU,EFZ,20,11,9,8,2,6,12,9,3
Hauswirtschaftliche Dienste,JU,EBA,9,6,3,2,1,1,7,5,2
Hauswirtschaftliche Dienste,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,,abt-total,1572,0,1572,133,0,133,1439,0,1439
Coiffeurgewerbe und Schönheitspflege,,EFZ,1488,0,1488,120,0,120,1368,0,1368
Coiffeurgewerbe und Schönheitspflege,,EBA,84,0,84,13,0,13,71,0,71
Coiffeurgewerbe und Schönheitspflege,,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZH,abt-total,272,0,272,28,0,28,244,0,244
Coiffeurgewerbe und Schönheitspflege,ZH,EFZ,261,0,261,26,0,26,235,0,235
Coiffeurgewerbe und Schönheitspflege,ZH,EBA,11,0,11,2,0,2,9,0,9
Coiffeurgewerbe und Schönheitspflege,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BE,abt-total,155,0,155,16,0,16,139,0,139
Coiffeurgewerbe und Schönheitspflege,BE,EFZ,152,0,152,15,0,15,137,0,137
Coiffeurgewerbe und Schönheitspflege,BE,EBA,3,0,3,1,0,1,2,0,2
Coiffeurgewerbe und Schönheitspflege,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,LU,abt-total,86,0,86,6,0,6,80,0,80
Coiffeurgewerbe und Schönheitspflege,LU,EFZ,75,0,75,6,0,6,69,0,69
Coiffeurgewerbe und Schönheitspflege,LU,EBA,11,0,11,0,0,0,11,0,11
Coiffeurgewerbe und Schönheitspflege,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,UR,abt-total,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Schönheitspflege,UR,EFZ,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Schönheitspflege,UR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SZ,abt-total,24,0,24,2,0,2,22,0,22
Coiffeurgewerbe und Schönheitspflege,SZ,EFZ,22,0,22,2,0,2,20,0,20
Coiffeurgewerbe und Schönheitspflege,SZ,EBA,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Schönheitspflege,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,OW,abt-total,4,0,4,1,0,1,3,0,3
Coiffeurgewerbe und Schönheitspflege,OW,EFZ,4,0,4,1,0,1,3,0,3
Coiffeurgewerbe und Schönheitspflege,OW,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NW,abt-total,10,0,10,1,0,1,9,0,9
Coiffeurgewerbe und Schönheitspflege,NW,EFZ,10,0,10,1,0,1,9,0,9
Coiffeurgewerbe und Schönheitspflege,NW,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GL,abt-total,11,0,11,0,0,0,11,0,11
Coiffeurgewerbe und Schönheitspflege,GL,EFZ,10,0,10,0,0,0,10,0,10
Coiffeurgewerbe und Schönheitspflege,GL,EBA,1,0,1,0,0,0,1,0,1
Coiffeurgewerbe und Schönheitspflege,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZG,abt-total,25,0,25,1,0,1,24,0,24
Coiffeurgewerbe und Schönheitspflege,ZG,EFZ,22,0,22,1,0,1,21,0,21
Coiffeurgewerbe und Schönheitspflege,ZG,EBA,3,0,3,0,0,0,3,0,3
Coiffeurgewerbe und Schönheitspflege,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,FR,abt-total,52,0,52,5,0,5,47,0,47
Coiffeurgewerbe und Schönheitspflege,FR,EFZ,50,0,50,4,0,4,46,0,46
Coiffeurgewerbe und Schönheitspflege,FR,EBA,2,0,2,1,0,1,1,0,1
Coiffeurgewerbe und Schönheitspflege,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SO,abt-total,36,0,36,4,0,4,32,0,32
Coiffeurgewerbe und Schönheitspflege,SO,EFZ,33,0,33,4,0,4,29,0,29
Coiffeurgewerbe und Schönheitspflege,SO,EBA,3,0,3,0,0,0,3,0,3
Coiffeurgewerbe und Schönheitspflege,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BS,abt-total,55,0,55,5,0,5,50,0,50
Coiffeurgewerbe und Schönheitspflege,BS,EFZ,54,0,54,5,0,5,49,0,49
Coiffeurgewerbe und Schönheitspflege,BS,EBA,1,0,1,0,0,0,1,0,1
Coiffeurgewerbe und Schönheitspflege,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BL,abt-total,29,0,29,1,0,1,28,0,28
Coiffeurgewerbe und Schönheitspflege,BL,EFZ,25,0,25,1,0,1,24,0,24
Coiffeurgewerbe und Schönheitspflege,BL,EBA,4,0,4,0,0,0,4,0,4
Coiffeurgewerbe und Schönheitspflege,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SH,abt-total,26,0,26,1,0,1,25,0,25
Coiffeurgewerbe und Schönheitspflege,SH,EFZ,25,0,25,1,0,1,24,0,24
Coiffeurgewerbe und Schönheitspflege,SH,EBA,1,0,1,0,0,0,1,0,1
Coiffeurgewerbe und Schönheitspflege,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AR,abt-total,11,0,11,2,0,2,9,0,9
Coiffeurgewerbe und Schönheitspflege,AR,EFZ,10,0,10,2,0,2,8,0,8
Coiffeurgewerbe und Schönheitspflege,AR,EBA,1,0,1,0,0,0,1,0,1
Coiffeurgewerbe und Schönheitspflege,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AI,abt-total,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Schönheitspflege,AI,EFZ,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Schönheitspflege,AI,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SG,abt-total,131,0,131,11,0,11,120,0,120
Coiffeurgewerbe und Schönheitspflege,SG,EFZ,121,0,121,11,0,11,110,0,110
Coiffeurgewerbe und Schönheitspflege,SG,EBA,10,0,10,0,0,0,10,0,10
Coiffeurgewerbe und Schönheitspflege,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GR,abt-total,36,0,36,2,0,2,34,0,34
Coiffeurgewerbe und Schönheitspflege,GR,EFZ,35,0,35,2,0,2,33,0,33
Coiffeurgewerbe und Schönheitspflege,GR,EBA,1,0,1,0,0,0,1,0,1
Coiffeurgewerbe und Schönheitspflege,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AG,abt-total,133,0,133,11,0,11,122,0,122
Coiffeurgewerbe und Schönheitspflege,AG,EFZ,128,0,128,9,0,9,119,0,119
Coiffeurgewerbe und Schönheitspflege,AG,EBA,5,0,5,2,0,2,3,0,3
Coiffeurgewerbe und Schönheitspflege,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TG,abt-total,33,0,33,1,0,1,32,0,32
Coiffeurgewerbe und Schönheitspflege,TG,EFZ,33,0,33,1,0,1,32,0,32
Coiffeurgewerbe und Schönheitspflege,TG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TI,abt-total,67,0,67,9,0,9,58,0,58
Coiffeurgewerbe und Schönheitspflege,TI,EFZ,64,0,64,8,0,8,56,0,56
Coiffeurgewerbe und Schönheitspflege,TI,EBA,3,0,3,1,0,1,2,0,2
Coiffeurgewerbe und Schönheitspflege,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VD,abt-total,147,0,147,12,0,12,135,0,135
Coiffeurgewerbe und Schönheitspflege,VD,EFZ,137,0,137,9,0,9,128,0,128
Coiffeurgewerbe und Schönheitspflege,VD,EBA,10,0,10,3,0,3,7,0,7
Coiffeurgewerbe und Schönheitspflege,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VS,abt-total,77,0,77,3,0,3,74,0,74
Coiffeurgewerbe und Schönheitspflege,VS,EFZ,77,0,77,3,0,3,74,0,74
Coiffeurgewerbe und Schönheitspflege,VS,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NE,abt-total,55,0,55,5,0,5,50,0,50
Coiffeurgewerbe und Schönheitspflege,NE,EFZ,53,0,53,4,0,4,49,0,49
Coiffeurgewerbe und Schönheitspflege,NE,EBA,2,0,2,1,0,1,1,0,1
Coiffeurgewerbe und Schönheitspflege,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GE,abt-total,71,0,71,5,0,5,66,0,66
Coiffeurgewerbe und Schönheitspflege,GE,EFZ,62,0,62,4,0,4,58,0,58
Coiffeurgewerbe und Schönheitspflege,GE,EBA,9,0,9,1,0,1,8,0,8
Coiffeurgewerbe und Schönheitspflege,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,JU,abt-total,18,0,18,1,0,1,17,0,17
Coiffeurgewerbe und Schönheitspflege,JU,EFZ,17,0,17,0,0,0,17,0,17
Coiffeurgewerbe und Schönheitspflege,JU,EBA,1,0,1,1,0,1,0,0,0
Coiffeurgewerbe und Schönheitspflege,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,,abt-total,328,0,328,302,0,302,26,0,26
Verkehrsdienstleistungen,,EFZ,325,0,325,299,0,299,26,0,26
Verkehrsdienstleistungen,,EBA,3,0,3,3,0,3,0,0,0
Verkehrsdienstleistungen,,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZH,abt-total,26,0,26,23,0,23,3,0,3
Verkehrsdienstleistungen,ZH,EFZ,26,0,26,23,0,23,3,0,3
Verkehrsdienstleistungen,ZH,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BE,abt-total,44,0,44,38,0,38,6,0,6
Verkehrsdienstleistungen,BE,EFZ,44,0,44,38,0,38,6,0,6
Verkehrsdienstleistungen,BE,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,LU,abt-total,21,0,21,18,0,18,3,0,3
Verkehrsdienstleistungen,LU,EFZ,21,0,21,18,0,18,3,0,3
Verkehrsdienstleistungen,LU,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,UR,abt-total,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,UR,EFZ,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,UR,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SZ,abt-total,4,0,4,3,0,3,1,0,1
Verkehrsdienstleistungen,SZ,EFZ,4,0,4,3,0,3,1,0,1
Verkehrsdienstleistungen,SZ,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,OW,abt-total,4,0,4,3,0,3,1,0,1
Verkehrsdienstleistungen,OW,EFZ,4,0,4,3,0,3,1,0,1
Verkehrsdienstleistungen,OW,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,NW,abt-total,3,0,3,3,0,3,0,0,0
Verkehrsdienstleistungen,NW,EFZ,3,0,3,3,0,3,0,0,0
Verkehrsdienstleistungen,NW,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,GL,abt-total,2,0,2,2,0,2,0,0,0
Verkehrsdienstleistungen,GL,EFZ,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,GL,EBA,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZG,abt-total,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,ZG,EFZ,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,ZG,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,FR,abt-total,19,0,19,18,0,18,1,0,1
Verkehrsdienstleistungen,FR,EFZ,19,0,19,18,0,18,1,0,1
Verkehrsdienstleistungen,FR,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SO,abt-total,8,0,8,8,0,8,0,0,0
Verkehrsdienstleistungen,SO,EFZ,8,0,8,8,0,8,0,0,0
Verkehrsdienstleistungen,SO,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BS,abt-total,16,0,16,14,0,14,2,0,2
Verkehrsdienstleistungen,BS,EFZ,16,0,16,14,0,14,2,0,2
Verkehrsdienstleistungen,BS,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BL,abt-total,13,0,13,12,0,12,1,0,1
Verkehrsdienstleistungen,BL,EFZ,13,0,13,12,0,12,1,0,1
Verkehrsdienstleistungen,BL,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SH,abt-total,2,0,2,2,0,2,0,0,0
Verkehrsdienstleistungen,SH,EFZ,2,0,2,2,0,2,0,0,0
Verkehrsdienstleistungen,SH,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AR,abt-total,2,0,2,2,0,2,0,0,0
Verkehrsdienstleistungen,AR,EFZ,2,0,2,2,0,2,0,0,0
Verkehrsdienstleistungen,AR,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AI,abt-total,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AI,EFZ,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AI,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SG,abt-total,32,0,32,30,0,30,2,0,2
Verkehrsdienstleistungen,SG,EFZ,32,0,32,30,0,30,2,0,2
Verkehrsdienstleistungen,SG,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SG,nReglementiert,0,0,0,0,0,0,0,0,0
